Nom,Catégorie,Thème,Adresse,Téléphone,Site web,Latitude,Longitude,Lien Google Maps,Date d'import,Statut,place_id
Macchabée Viewpoint,activites,parcs-animaliers,"JC4R+J56, Chamarel",,,"-20,393453","57,4403986",https://maps.google.com/?cid=5644636859790519605&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ95pinGdofCERNe3jQVHHVU4
Château de Labourdonnais,activites,parcs-animaliers,"Domaine de Labourdonnais Mapou MU, Mapou 31803",+230 266 3007,https://domainedelabourdonnais.com/experience/,"-20,0735467","57,6176141",https://maps.google.com/?cid=15665018490063227325&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJM7h6pjlVfCERvQkl5FFTZdk
Cascade Leon,activites,parcs-animaliers,"GGCC+746, Chamouny",,,"-20,4793396","57,5202599",https://maps.google.com/?cid=11981527901590164804&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJb0NKro1lfCERRJW2SCXwRqY
PAWS,activites,parcs-animaliers,"Panchvati Road, Rivière du Rempart",+230 5838 7660,http://www.pawsmauritius.org/,"-20,0825075","57,6935956",https://maps.google.com/?cid=5859039653366260493&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJj4L8rOn_fCERDePSr4V9T1E
Vallé Advenature Park (formerly La Vallée des Couleurs),activites,parcs-aventures,"B102, Chamouny",+230 660 4477,https://www.vallepark.com/,"-20,457614","57,485178",https://maps.google.com/?cid=17506818047025001243&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJB2bQNAxmfCERG7NSOEK29PI
23 Coloured Earth by Vallé Advenature Park,activites,parcs-aventures,"MU, Mare Anguilles, Chamouny 61303",+230 5292 8841,https://www.vallepark.com/,"-20,45749","57,4851336",https://maps.google.com/?cid=11078538177701092033&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJd8mptQllfCERwRp6qMbfvpk
Lavilleon Adventure Park,activites,parcs-aventures,Chamarel,+230 212 8086,http://www.lavilleonadventurepark.com/,"-20,4500471","57,3729977",https://maps.google.com/?cid=15365758967956028455&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ-SXeiq5tfCERJ7xKvV4kPtU
Time Twisters - Outdoor Recreational Park,activites,parcs-aventures,"Beau Plateau Road, Cottage",+230 5977 1178,,"-20,0569058","57,6409689",https://maps.google.com/?cid=2294567313203795962&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJC-y3wcyqfSER-he8cNDw1x8
Lokal Adventure,activites,parcs-aventures,"MU, Tamarin Baie de Tamarin, Tamarin 99999",+230 5934 8828,https://lokaladventure.com/,"-20,326921","57,3777289",https://maps.google.com/?cid=1102588889513155864&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJGzXwsKNDfCERGF251MAuTQ8
Yanature,activites,parcs-aventures,"J9R9+R2R, Rivière Noire",+230 5251 4050,http://www.trekkingmauritius.com/,"-20,3578786","57,3675079",https://maps.google.com/?cid=1808060620854314598&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJxSuWkB1qfCERZsZkHo6FFxk
"Solar Sea Walk, Underseawalk Ltd",activites,parcs-aventures,"B13 Grand Gaube Coastal Road, Grand Baie",+230 5253 6961,http://www.solarseawalk.com/,"-20,0099894","57,5830305",https://maps.google.com/?cid=16441129050101705848&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJZ3Ga5AirfSEReOyqIcOfKuQ
Cascade 500 Pieds,activites,parcs-aventures,"HF55+R7, Chamouny",,https://wowmauritius.com/2025/05/29/500-pieds-cascade-mauritius-waterfall/,"-20,4403774","57,4581699",https://maps.google.com/?cid=14077255836492655272&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJDexznmlpfCERqGpwSpl1XMM
Le Chamouzé Restaurant by Vallé Advenature Park,activites,parcs-aventures,Chamouny,+230 660 4477,https://www.vallepark.com/,"-20,4600178","57,4870915",https://maps.google.com/?cid=8525446929586443673&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJaeU3TcBlfCERmdVxDdB4UHY
Ile aux Cerfs,activites,parcs-aventures,"PRV4+6J, Trou d'Eau Douce",,,"-20,256925","57,806591",https://maps.google.com/?cid=2084351292663239638&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJyaIyXQD7fCER1pNREnUa7Rw
La Terre des 7 Couleurs,activites,parcs-aventures,"7 Colored Earth Road, Chamarel",+230 483 4298,https://www.chamarel7colouredearth.com/,"-20,4400767","57,3731676",https://maps.google.com/?cid=4568737335768181461&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJOSVA3qdufCER1eqGkmZqZz8
Ile Aux Cerfs Leisure Island,activites,parcs-aventures,"PRG3+V6J Pointe Maurice, Trou d'Eau Douce",+230 402 7720,http://www.ileauxcerfsleisureisland.com/,"-20,2727844","57,8030272",https://maps.google.com/?cid=9959686471443391219&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ_8vgtXTwfCER86KlvBPqN4o
Alexandra Falls,activites,parcs-aventures,30 Old Moka Rd,+230 464 4053,,"-20,433764","57,4577934",https://maps.google.com/?cid=17159156839569989002&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJAZOciKZofCERip3IgzuSIe4
Plage de Pereybere,activites,parcs-aventures,"2H4R+G64, Grand Baie",,,"-19,9937378","57,5905637",https://maps.google.com/?cid=6796932342618483064&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ9SxRMgCrfSEReGkjNPSNU14
Bazar De Grand Baie,activites,parcs-aventures,"XHRP+2GH, chemin bazaar, Grand Baie 30502",+230 5772 6615,,"-20,0101972","57,5864579",https://maps.google.com/?cid=2894149536143178184&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJc1xxiqerfSERyPmsVKsVKig
Pieter Both,activites,parcs-aventures,"RH44+GF2, Port Louis",,,"-20,1937406","57,5561285",https://maps.google.com/?cid=17255982006414928258&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJifTSbDVXfCERgunkbjWQee8
Cascade Chamouzé,activites,parcs-aventures,"Unnamed Road, Plaine Champagne, GFQP+XQR, Chamouny",,,"-20,460002","57,48689",https://maps.google.com/?cid=11891438260264592475&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJN3n8Pn5lfCERW2SPGxjgBqU
Otentic Eco Tent Experience,activites,parcs-aventures,"Coastal Road, Deux Freres, Grand River South East",+230 5941 4888,http://www.otentic.mu/,"-20,2868785","57,7779502",https://maps.google.com/?cid=13006564831250805126&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJRRS9ifbwfCERhvHKYs2ZgLQ
Cascade de Chamarel,activites,parcs-aventures,"H94P+P86, Chamarel",+230 483 4298,https://www.chamarel7colouredearth.com/,"-20,4432218","57,3857787",https://maps.google.com/?cid=5944076051794818186&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJbzVmhbpufCERivQiEa2ZfVI
Mauritius Attractions,activites,parcs-aventures,"The Octopus Building, 30510 Royal Rd, Pointe aux Canonniers",+230 269 1000,https://tantulika27.wixsite.com/tours/mauritius,"-20,0699488","57,5491497",https://maps.google.com/?cid=2245916703703746791&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJETh_8nGrfSER58hgt1cZKx8
Skydive Mauritius,activites,parcs-aventures,"Skydive Road Z.I MU, Sugar Estate (Airstrip, Riviere du Rempart 30107",+230 5499 5551,https://tantulika1.wixsite.com/tour/mauritius,"-20,1241283","57,6841354",https://maps.google.com/?cid=16731752351990703077&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJUUB-XAP_fCER5WM2kh0gM-g
Notre-Dame Auxiliatrice de Cap Malheureux,activites,parcs-aventures,"2J7C+8VX, Cap Malheureux",+230 208 3068,http://www.dioceseportlouis.org/index.php?option=com_content&task=view&id=42&Itemid=29,"-19,9866358","57,6222496",https://maps.google.com/?cid=15513762636178040156&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJQTut9heqfSERXKUeE-z0S9c
Mauricia Beachcomber Resort & Spa,activites,parcs-aventures,"MU, Royal Road, Grand Baie 30512",+230 209 1100,https://www.beachcomber-hotels.com/en/hotel/mauricia-beachcomber,"-20,0093006","57,5799494",https://maps.google.com/?cid=9553554589427230571&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJS7-h1qCrfSERa-ccPUgLlYQ
RM GRAND BAIE,activites,complexes-sportifs,"WJV7+7J8, Healthscape Forbach Rivière du Rempart, 31001",+230 267 1440,https://www.rmclub.mu/,"-20,0568375","57,6140781",https://maps.google.com/?cid=2905513811244811663&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ03r4hg-rfSERjwU90Wp1Uig
Urban Sport Grand Baie,activites,complexes-sportifs,"MU, Chem. Vingt Pieds, Grand Baie 30532",+230 5944 9474,http://www.urbansport.mu/,"-20,0114278","57,5984873",https://maps.google.com/?cid=1483901692224181673&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ36MmxFyrfSERqZWfHrrglxQ
Shape Sport Club,activites,complexes-sportifs,"MU, Sottise Rd, Grand Baie 30550",+230 263 6640,,"-20,0189158","57,5797277",https://maps.google.com/?cid=8042978514769076914&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJh9OljQ2rfSERsuLofFhmnm8
Ennoia Grand - Baie,activites,complexes-sportifs,"La Croisette, Prom. des Artistes, Grand Baie",+230 269 4200,https://www.ennoia.club/,"-20,0224492","57,5770075",https://maps.google.com/?cid=17747932811667300997&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJgWNxHm2rfSERheLtENxSTfY
Moka Rangers Sports Club,activites,complexes-sportifs,"QGCC+H3, Moka 80829",+230 433 8666,http://mokarangers.mu/,"-20,228507","57,520173",https://maps.google.com/?cid=11940382599814663975&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ3-GMBQBbfCERJ081MLbCtKU
Isla Padel Grand Baie,activites,complexes-sportifs,"MU, La Croisette, Prom. des Artistes, Grand Baie 30525",+230 5741 1112,https://islapadel.mu/,"-20,0221543","57,5777735",https://maps.google.com/?cid=1988431656985338374&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJhf12bfirfSERBqLAjg5UmBs
CrossFit Grand Baie,activites,complexes-sportifs,"The Vale MU, Motorway M2, Grand Baie 31301",+230 5258 3643,https://www.crossfitgrandbaie.com/,"-20,0329163","57,5901603",https://maps.google.com/?cid=6261528995627433119&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ97ZUbg-rfSERn3wuT3Jr5VY
Grand Baie Gym Hydro Spa,activites,complexes-sportifs,"X Club Road Grand Bay, Mauritius, XHR8+6QV, Rte Cotière, Grand Baie",+230 263 9290,http://grandbaiegymandspa.com/,"-20,0093828","57,5669265",https://maps.google.com/?cid=1159457359124069430&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJG6RdAHerfSERNnzNNlM4FxA
Gymac Ltd,activites,complexes-sportifs,"Iqbal Road, Grand Baie",+230 5453 4249,https://gymac.ltd/,"-20,0173732","57,5797004",https://maps.google.com/?cid=15837390913857277309&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJr97p2RyrfSERfU12RSC3yds
City Sport Grand Baie,activites,complexes-sportifs,"MU, Coeur de Ville, Grand Baie 90406",+230 263 3226,,"-20,0122315","57,5872783",https://maps.google.com/?cid=2464769298858570927&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJUauxf3yrfSERr_TAT56eNCI
Rivage Doré Pilates,activites,complexes-sportifs,"2J27+53, Grand Baie",+230 5255 5738,http://www.rivagedorepilates.com/,"-19,9995825","57,6126886",https://maps.google.com/?cid=2181794017113020854&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJX9J0NQCrfSERthkYUxlKRx4
Basketball playground Grand Baie,activites,complexes-sportifs,"XHVJ+Q9R, Grand Baie",,,"-20,0055185","57,5808789",https://maps.google.com/?cid=14565623040983549265&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJLz8XiOmrfSERUcUR2vt8I8o
La Croisette,activites,complexes-sportifs,"MU, Chem. Vingt Pieds, Grand Baie 30517",+230 209 2000,http://gblc.mu/,"-20,0219739","57,5787883",https://maps.google.com/?cid=18094724993469196491&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJNSIf9RGrfSERyygd-IJgHfs
Energia Mauritius,activites,complexes-sportifs,"Coastal Road, Grand Baie",,https://energia.mu/,"-20,0026864","57,5546221",https://maps.google.com/?cid=589239171270606077&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJnSfZNRqrfSER_XxUg-dlLQg
Centre Sport Nautique Ltee,activites,sports-nautiques,"Route Royale, Grand Baie",+230 263 8017,http://www.centrenautique.com/,"-20,0129023","57,5843379",https://maps.google.com/?cid=6349339379895925535&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJAaiDsw6rfSERH3sYmYZiHVg
Islandive,activites,randonnee-trail,"XHMG+9X7, Grand Baie",+230 5971 2856,,"-20,0165083","57,5768209",https://maps.google.com/?cid=3697457454893286808&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJHai50SirfSERmMUIG_cBUDM
Pereybere Beach местные,activites,randonnee-trail,"2H4R+997, Grand Baie",,,"-19,994091","57,590907",https://maps.google.com/?cid=9398680607376591601&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJx4726LarfSER8coIUDfSboI
Taxi Mauritius Tours,activites,randonnee-trail,"Royal Road Grand Bay, Grand Baie 00230",+230 5777 0256,http://www.taximauritiustours.com/,"-20,0093901","57,5827318",https://maps.google.com/?cid=8209468886149154428&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJu5Z9rAmrfSERfMaK0XTk7XE
7 cascade,activites,randonnee-trail,"MF68+25P, Flic en Flac",+230 5483 5420,,"-20,3399108","57,4654447",https://maps.google.com/?cid=11159921699122617574&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJN5nQpcBdfCER5pxgVagB4Jo
Mauritius Guided Tours,activites,randonnee-trail,"MU, Royal Road, Ecroignard 40801",+230 5940 3007,https://mauritiusguidedtours.com/,"-20,2332484","57,7449342",https://maps.google.com/?cid=8203412095017759278&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ8Yt2eyb7fCERLjKtPdZf2HE
Super Holidays Mauritius,activites,randonnee-trail,"MU, Trou Aux Biches Rd, Trou aux Biches 22321",+230 5250 5321,http://www.superholidaysmauritius.com/,"-20,0371532","57,5468966",https://maps.google.com/?cid=12964198767202724838&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJC5SDS2etfSER5uusbBcW6rM
Island Ease Holidays Mauritius,activites,randonnee-trail,"Lot 137, Morc Levieux MU, Trou-aux-Biches 30525",+230 5914 1515,https://www.islandease.mu/,"-20,0254023","57,5516996",https://maps.google.com/?cid=15345093846425276351&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ7T05_s-tfSERvw82MY259NQ
Cote D'Azur Travel & Tours,activites,randonnee-trail,"Royal Road, Pereybere 30546",+230 5763 8665,https://www.cotedazurtraveltours.com/,"-19,9943993","57,5916746",https://maps.google.com/?cid=3540030587051400268&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJYSF-lbarfSERTFw3IxC3IDE
Taxi Service Dinan ile maurice,activites,randonnee-trail,"Royal road, Grand Baie",+230 5917 5776,https://www.facebook.com/Taxi-Service-Dinan-1472360512809745/,"-20,008903","57,5817316",https://maps.google.com/?cid=3032691592545608124&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJvapFO2GrfSERvKH-fu9IFio
Top Travel & Tours,activites,randonnee-trail,"B13, Grand Baie",+230 263 4225,,"-19,9937205","57,5920575",https://maps.google.com/?cid=4058551696530941528&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJO29xg3yrfSERWCZJzkPfUjg
Banana Beach Club,activites,randonnee-trail,"Route Royale, Grand Baie",+230 5252 0897,https://www.bananabeachclub.com/,"-20,0099581","57,5831259",https://maps.google.com/?cid=12858547714873342062&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJVVVVVXirfSERbrhv6AS9crI
Kidan tours,activites,randonnee-trail,"XG7W+M77, Trou aux Biches",+230 5253 5855,https://www.facebook.com/KIDAN-TOURS-641577322621371/,"-20,0358808","57,5456335",https://maps.google.com/?cid=322944315205175398&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJY5Ttor-tfSERZkgJxiRUewQ
Vishal Taxi Guide Ile Maurice,activites,randonnee-trail,"MU, Pavillon Road, Cap Malheureux 31704",+230 5984 9944,https://www.vishaltaxiilemaurice.com/,"-19,9916532","57,6184555",https://maps.google.com/?cid=14453227753776183865&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJCS7OGjurfSEROXqlyRAulMg
Just Diving In Mauritius Scuba Diving,activites,randonnee-trail,"B13 Royal Road, Bain Boeuf, Pereybere, Grand Baie",+230 5834 0863,http://www.justdivingmauritius.com/,"-19,9869018","57,603134",https://maps.google.com/?cid=10628860370312640503&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJvbM5jTOqfSER9ze2UzFMgZM
Ratana Travel Agent,activites,randonnee-trail,"MU, Galerie Espace Ocean, Coastal Road, Grand Baie 30510",+230 5475 9104,https://gamma.app/docs/ratanatravelagentcom-vo8pkosovzywutj?mode=doc,"-20,0112882","57,584556",https://maps.google.com/?cid=13814110812568631851&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ3f87dKKrfSERKzoJ_5eUtb8
Dive Spirit Mauritius,activites,randonnee-trail,"MU, Royal Road, Trou aux Biches 22321",+230 5719 7082,https://divespiritmauritius.com/,"-20,0415931","57,5417211",https://maps.google.com/?cid=12743168454840637600&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJaX6Sm7KsfSERoFi9hzHU2LA
Cap Malheureux,activites,randonnee-trail,"2J7C+CVM, Île",,,"-19,986414","57,6221585",https://maps.google.com/?cid=12733151424255617489&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ29PoHgBZfCER0ekD2sE9tbA
Sunset Boulevard,activites,randonnee-trail,"Sunset Boulevard, Grand Baie",,,"-20,0133505","57,5839125",https://maps.google.com/?cid=8577640576914899486&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJKbKmBQmrfSERHkL9jajmCXc
Tamil Surya Oudya Sangam Temple,activites,randonnee-trail,"XHMC+XXW, Grand Baie",+230 5772 5432,,"-20,0150179","57,5724526",https://maps.google.com/?cid=10162128145404463679&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJdywxrnOrfSERPwrV_LQhB40
Grand Baie,activites,randonnee-trail,Grand Baie,,,"-20,0089204","57,5816352",https://maps.google.com/?cid=13002079920503578481&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ2269OXerfSERcd_ausyqcLQ
Clos du Littoral,activites,randonnee-trail,"Sottise Road, Sottise Rd, Grand Baie",+230 263 2216,http://www.evacolittoral.com/,"-20,024059","57,592617",https://maps.google.com/?cid=13877793204047674273&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJuwDHkRurfSERoXuXMWTTl8A
Grand Baie Travel & Tours,activites,randonnee-trail,"Route Royale, Grand Baie",+230 263 8771,,"-20,0152265","57,582275",https://maps.google.com/?cid=6866569456133710834&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJe0CJrQ6rfSER8qNlKor0Sl8
Horizon Big Game Fishing,activites,peche,"B13, Grand Baie",+230 5421 7991,http://mauritiusbiggamefishing.com/,"-20,0137325","57,5836176",https://maps.google.com/?cid=9054963636092622209&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ43W-FwmrfSERgVVhp3OxqX0
TEMPO FISHING CLUB,activites,peche,"Royale Road, Près de Tamil Temple, Grand Baie",+230 5718 5456,https://tempofishingclub.com/,"-20,0141601","57,5729077",https://maps.google.com/?cid=15086820737702099887&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJu2d1vXOrfSERr_u6DIcnX9E
Le Performant Sport Fishing,activites,peche,"Royal Road Pereybere (Next to Hibiscus hotel, 2H3Q+RR9, Grand Baie",+230 263 0757,,"-19,9954585","57,5895948",https://maps.google.com/?cid=15149950764087072764&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJKfcA07CrfSER_FcRuvNvP9I
Sportfisher,activites,peche,"Sunset Boulevard, Shopping Centre, Grand Baie",+230 265 7272,https://sportfisher.mu/,"-20,013162","57,5836817",https://maps.google.com/?cid=6092260544714924710&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ3RKmQeSrfSERpmLc7q8OjFQ
Pamplemousses Garden,activites,parcs-botaniques,"VHVH+5V4, Pamplemousses",,,"-20,1071182","57,5797049",https://maps.google.com/?cid=6833054482258986553&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ84tlvrlVfCEROQbwOdni014
Jardin botanique,activites,parcs-botaniques,"VHRJ+6J4, Pamplemousses",,,"-20,1094972","57,5815892",https://maps.google.com/?cid=11757479127100798013&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJLT13KABVfCERPbTp6Pj0KqM
